203	1	314
212	0	480
115	1	147
230	0	253
257	0	219
149	1	245
183	1	486
416	1	161
314	0	81
314	1	46
25	1	217
88	0	80
488	0	31
398	0	20
456	1	428
205	0	384
416	1	426
88	1	161
488	0	296
449	0	65
237	1	39
14	1	302
253	0	46
158	0	14
362	0	275
391	0	234
328	0	121
71	1	418
205	1	428
225	1	429
328	1	166
393	0	84
454	1	428
20	0	444
115	1	39
183	1	378
386	0	217
345	0	11
344	1	211
389	0	444
444	0	480
381	1	245
345	1	384
322	0	302
155	0	428
449	1	2
183	1	234
416	1	138
14	0	278
389	0	300
14	1	14
205	1	320
257	1	426
469	1	39
393	1	429
203	0	219
488	1	418
230	1	231
158	0	400
253	1	168
212	0	84
456	0	31
324	1	480
391	0	211
82	0	300
488	0	44
252	0	444
115	1	245
115	0	429
115	1	16
364	1	245
205	0	217
187	0	215
364	0	429
247	1	207
364	0	20
252	0	300
187	1	296
221	0	429
187	0	480
386	1	275
328	1	444
203	1	39
183	1	211
221	0	20
179	1	219
328	1	35
328	0	219
344	1	44
444	0	84
266	1	361
449	0	428
230	1	208
122	1	275
314	0	300
328	1	300
253	0	180
168	0	302
448	1	219
487	1	426
419	0	444
252	0	421
141	0	429
158	1	458
344	0	84
456	1	418
414	0	14
214	0	238
203	1	160
257	0	65
20	1	134
253	0	36
355	0	300
416	0	191
205	1	418
324	1	84
454	1	418
456	0	309
449	0	320
389	0	434
391	0	80
225	1	275
225	1	46
155	0	418
253	1	302
454	0	458
25	0	219
179	1	232
448	0	231
324	1	434
71	1	300
444	1	291
149	1	477
391	1	426
97	1	234
214	0	215
381	0	275
212	1	39
183	1	80
247	0	462
416	0	168
247	1	161
214	0	480
329	1	343
133	1	324
122	0	408
187	1	21
71	0	11
203	0	65
205	0	207
253	0	278
416	0	433
82	1	371
253	1	14
247	1	426
451	0	234
339	0	80
247	0	318
139	0	361
252	1	218
403	0	161
253	0	314
488	0	384
469	0	216
199	0	245
364	0	275
69	1	364
381	1	477
14	0	245
403	0	426
14	0	16
487	0	415
193	1	46
324	0	217
139	0	217
449	1	234
449	0	418
133	1	216
122	0	300
413	1	168
225	0	180
345	1	207
97	1	211
230	0	462
221	0	168
247	1	318
179	1	65
362	0	219
229	0	121
328	0	65
71	0	168
456	1	408
11	0	486
469	0	126
253	1	400
449	1	90
225	0	36
230	0	318
257	1	20
362	1	300
386	0	161
149	1	81
199	1	65
71	0	433
448	1	65
322	0	426
214	1	458
115	1	477
218	1	134
456	1	493
364	1	477
122	0	421
386	0	426
141	0	46
253	0	291
214	0	84
327	0	218
391	1	115
462	0	462
457	0	180
403	1	219
252	1	231
345	1	364
394	0	216
225	1	36
449	1	211
214	1	314
115	0	288
364	0	288
133	0	234
487	0	428
394	1	260
454	0	39
139	1	46
133	1	458
203	0	428
381	1	81
266	0	219
488	0	253
205	0	161
183	1	70
394	1	296
25	0	65
391	0	191
84	0	217
133	1	314
230	1	296
205	0	426
386	1	219
381	0	121
205	0	197
122	1	134
149	0	278
344	1	168
344	0	352
229	0	219
416	0	14
225	0	314
44	0	219
252	1	208
141	0	288
205	0	462
88	1	239
293	0	219
115	1	81
344	1	433
122	1	219
395	0	217
364	1	81
183	1	191
328	0	428
149	0	134
75	0	207
88	0	14
331	1	217
403	1	232
394	0	458
389	0	257
322	1	260
187	1	361
149	1	444
449	0	408
149	1	215
314	1	245
68	0	426
448	1	428
247	0	429
364	0	121
414	1	39
391	0	168
398	0	219
229	1	39
345	1	462
327	1	168
225	1	134
266	1	426
214	0	218
187	1	217
394	0	314
449	1	80
456	0	253
413	1	14
456	1	218
253	0	245
488	1	231
328	0	320
448	0	90
252	0	486
362	0	65
266	1	462
115	1	238
71	0	14
214	1	39
122	0	231
187	0	257
20	0	234
122	0	2
183	1	168
448	1	320
254	1	480
381	1	444
389	0	234
247	1	20
381	1	215
230	0	429
183	1	433
381	0	219
25	0	428
440	1	14
328	1	257
115	0	278
389	1	458
448	0	211
193	1	278
82	0	234
218	1	245
381	1	300
403	1	65
203	0	418
389	0	90
469	0	93
133	1	39
169	0	84
339	0	433
346	1	444
389	1	314
364	0	134
133	0	80
71	0	400
416	1	260
417	1	161
252	0	234
469	1	94
449	1	93
225	0	39
416	1	458
266	0	65
413	0	31
115	1	480
252	1	198
205	1	231
364	1	480
203	1	238
462	0	20
252	0	90
221	0	219
413	0	296
416	1	314
328	1	234
179	1	418
328	0	418
314	0	234
183	0	36
71	1	486
344	1	14
403	1	222
139	0	426
141	0	134
394	0	39
329	1	35
155	0	231
448	1	418
122	1	65
314	0	90
362	0	428
328	1	90
469	1	480
139	0	462
389	1	291
14	1	46
14	0	81
141	1	215
344	0	54
324	1	18
214	0	208
225	0	245
252	0	211
261	1	134
391	1	239
221	1	39
149	0	245
403	1	343
116	1	197
218	1	343
391	0	14
205	1	208
205	0	429
332	0	480
314	1	356
85	0	20
339	1	81
430	1	302
328	1	211
205	0	20
394	1	384
237	1	84
314	0	211
381	1	434
346	0	168
247	1	239
71	1	234
225	1	245
203	1	480
444	0	260
449	1	191
230	1	384
115	1	84
221	0	232
394	0	16
328	1	476
155	0	208
253	1	92
235	0	211
346	0	433
183	1	14
389	1	39
345	1	429
389	0	80
266	0	428
444	1	81
314	1	477
230	0	275
488	0	462
381	0	65
362	1	257
233	1	300
403	1	320
251	1	36
487	1	458
254	0	217
193	0	245
469	1	84
69	0	217
487	0	84
459	0	14
122	1	343
253	0	477
329	0	168
266	1	20
133	0	335
488	1	54
416	1	39
229	0	428
71	1	211
266	0	320
449	1	168
183	1	400
449	0	352
115	0	245
122	0	234
395	0	426
82	1	426
179	1	408
328	0	408
193	1	245
394	1	217
364	0	65
449	1	433
205	1	486
454	1	486
386	1	320
252	1	44
203	1	84
14	0	480
237	0	217
229	1	428
221	0	65
122	0	90
183	1	27
328	1	80
362	1	234
179	1	35
314	0	80
179	0	219
14	1	36
212	1	480
456	0	462
395	1	134
158	1	238
122	1	320
230	1	253
214	0	18
179	1	300
14	0	336
398	1	14
416	1	16
98	0	418
187	1	462
69	1	46
339	1	480
97	0	486
199	1	300
417	0	168
122	0	211
488	1	296
205	0	239
149	0	320
253	0	81
253	1	46
133	0	168
328	0	385
469	0	217
205	1	54
133	0	433
183	0	39
52	0	231
231	0	296
158	0	134
139	1	245
328	0	241
403	0	458
462	1	253
487	0	218
329	0	302
71	1	80
205	1	90
203	1	326
139	0	20
115	0	343
364	0	343
328	1	93
419	1	462
14	1	278
487	1	219
229	0	153
225	0	477
155	1	278
386	1	418
449	0	486
414	0	36
381	0	320
149	0	477
36	0	343
214	0	31
391	0	246
217	0	234
488	1	44
229	0	418
205	1	211
214	0	296
221	0	428
122	1	418
456	1	296
454	1	31
225	1	477
448	0	168
328	0	218
141	0	343
314	1	444
454	1	296
449	1	14
122	0	309
115	0	320
155	0	211
122	0	80
36	1	20
247	0	219
221	1	428
203	0	460
252	0	191
417	0	302
203	0	231
253	0	444
314	0	335
314	1	300
253	0	215
155	0	296
20	0	168
391	1	39
193	0	477
179	0	65
389	0	168
252	1	155
253	0	480
1	0	54
225	0	81
230	0	134
158	1	84
413	0	253
97	0	296
149	0	310
449	0	90
355	1	300
344	0	384
389	0	433
247	1	219
416	0	46
414	0	134
449	1	400
115	0	477
214	1	94
212	0	217
193	1	477
82	0	433
462	1	472
328	0	231
133	0	14
430	0	408
125	0	260
329	1	486
205	1	309
252	0	168
456	0	429
449	1	27
403	0	39
449	0	211
414	1	480
154	1	300
203	0	208
25	1	219
229	1	480
52	1	36
332	1	217
448	1	231
14	1	39
139	1	320
448	1	2
247	0	232
187	1	429
252	0	433
386	1	408
381	1	126
332	1	253
155	0	309
187	1	20
328	1	168
328	0	352
344	0	361
346	1	90
214	1	480
444	0	217
193	0	81
221	0	418
116	0	14
314	0	433
328	1	433
36	0	418
122	1	408
133	0	400
386	1	35
152	1	428
253	1	278
394	1	426
139	1	441
152	0	54
328	0	208
252	1	253
329	1	234
314	1	434
253	1	314
115	1	126
230	0	232
217	1	161
394	1	462
25	0	231
139	1	477
448	0	418
179	0	428
52	0	54
344	0	253
448	0	14
324	1	217
389	0	302
133	1	480
155	1	245
14	1	16
225	0	215
230	1	462
395	1	343
122	1	300
329	1	90
149	0	444
345	0	134
449	0	180
488	0	275
488	0	46
488	1	11
414	1	84
416	0	180
225	0	480
229	1	84
71	1	168
247	0	65
469	0	161
172	1	462
205	0	219
149	0	300
20	0	14
71	1	433
469	0	426
416	0	36
252	0	302
381	0	408
389	0	14
141	0	81
329	1	211
394	0	215
214	1	84
25	0	208
365	1	480
344	1	46
394	0	480
225	1	300
381	1	260
214	0	384
82	0	14
345	1	219
332	1	207
456	1	384
179	1	486
314	0	302
328	1	302
328	0	486
230	0	65
52	0	296
449	0	21
487	1	428
362	0	231
71	0	180
394	0	336
381	0	300
454	1	384
266	1	219
115	0	408
133	1	84
252	0	14
122	0	168
488	1	253
456	0	46
456	0	275
364	0	408
25	1	65
416	1	238
448	1	486
231	0	217
155	1	343
115	1	260
187	1	275
225	0	84
71	0	36
364	1	260
203	1	18
253	1	39
454	1	11
193	1	444
233	1	211
314	0	14
328	1	14
362	0	352
247	0	343
416	0	278
389	1	215
403	1	231
115	0	35
344	0	207
85	0	317
389	1	480
362	1	433
115	0	300
364	0	300
155	0	11
179	0	418
183	0	81
193	1	300
218	0	302
416	0	134
414	0	222
355	0	14
328	0	54
469	1	260
214	0	217
394	0	84
266	0	231
296	0	480
389	1	336
448	1	234
253	0	15
179	1	90
14	0	126
69	1	245
339	0	46
69	0	429
116	0	161
141	1	260
214	0	253
230	0	343
203	0	296
386	1	231
456	1	253
88	1	215
328	1	400
253	1	245
212	0	161
314	0	400
36	1	121
247	1	428
253	1	16
488	0	121
225	1	434
448	1	90
229	0	231
247	0	320
71	0	278
141	0	300
71	1	14
203	1	260
212	0	426
122	1	231
394	1	429
205	0	65
179	1	211
328	0	211
344	1	36
403	0	428
233	1	44
324	0	219
394	1	20
139	0	219
365	0	245
184	0	39
25	1	428
155	0	253
449	0	11
20	1	90
389	1	84
139	1	300
328	0	296
155	1	477
332	1	462
394	0	326
444	0	161
469	1	93
183	1	324
345	1	65
448	1	476
362	1	302
217	0	433
116	1	219
296	0	84
133	0	115
172	1	20
322	0	428
391	0	36
229	0	208
203	0	309
327	1	36
386	0	428
266	1	65
183	0	215
454	0	414
122	0	14
416	1	84
488	0	134
462	1	429
82	0	161
252	1	462
324	1	161
469	0	20
314	1	234
381	0	2
403	1	486
344	1	278
36	1	219
344	0	462
183	1	36
324	1	426
362	1	14
152	1	84
218	1	257
328	0	44
293	1	208
214	0	207
449	0	253
187	0	161
203	0	21
314	1	90
179	1	80
344	1	134
14	1	81
448	1	44
155	1	81
214	1	208
122	0	400
205	0	428
456	0	278
187	0	426
247	1	418
416	0	245
362	1	400
414	1	414
456	0	134
391	0	314
88	0	245
403	1	234
52	0	11
328	0	21
417	1	65
149	1	217
25	1	418
488	0	232
183	0	84
394	1	275
266	1	428
413	1	245
139	0	65
488	1	462
266	0	54
430	1	278
296	1	39
413	0	20
462	0	418
217	0	14
71	0	245
414	0	81
52	1	356
71	0	16
329	1	168
253	1	477
266	0	90
221	0	208
158	0	300
386	0	238
403	1	211
116	1	65
218	1	211
203	0	384
386	1	90
122	1	234
389	1	460
381	1	302
346	0	36
332	1	429
266	0	211
221	1	208
183	1	291
14	1	480
488	0	245
454	0	296
122	1	90
149	0	234
237	1	217
203	0	11
44	1	320
214	0	462
203	1	384
202	1	180
247	0	35
115	1	217
155	1	300
456	1	462
205	0	418
416	1	460
253	0	260
247	1	408
391	1	84
85	1	462
417	1	428
247	0	300
469	1	361
84	0	65
225	1	234
381	0	378
214	0	318
444	0	20
230	0	408
203	0	361
214	1	54
115	0	486
364	1	302
122	1	211
115	0	257
449	1	180
362	1	161
253	1	81
344	1	245
344	0	429
193	1	257
229	0	296
139	0	428
184	0	477
469	1	217
345	1	418
328	0	11
344	0	20
225	1	90
381	0	234
25	1	408
111	1	253
395	0	65
183	1	39
149	0	211
82	1	65
141	1	217
75	1	20
448	0	46
346	1	14
229	1	31
203	1	361
266	1	418
329	1	302
179	0	231
217	1	458
115	0	378
456	0	245
203	0	253
14	1	84
391	0	245
394	1	121
139	0	320
293	1	296
225	1	211
203	1	217
266	0	309
214	1	31
187	1	65
115	0	234
391	1	326
253	1	238
327	0	20
328	1	213
364	0	234
179	1	168
416	0	477
247	1	241
214	1	296
462	0	35
381	0	211
329	1	14
115	0	90
139	1	486
386	0	84
448	1	168
364	0	90
449	1	458
328	0	253
193	1	90
133	1	260
488	1	429
448	1	433
122	1	80
266	0	21
254	0	219
413	1	477
225	0	260
133	1	296
141	0	234
115	0	211
14	1	326
364	0	211
149	0	80
69	1	300
71	0	477
231	0	20
329	1	400
345	0	444
253	1	480
395	0	428
456	0	343
20	1	433
221	0	211
14	0	217
324	0	418
394	1	219
139	1	234
448	0	180
416	0	81
440	1	477
469	1	207
139	0	418
469	0	471
329	0	291
394	0	260
149	1	426
345	0	300
225	1	80
444	0	296
203	0	207
456	0	199
344	0	275
448	0	36
389	0	324
394	0	296
187	1	428
362	0	11
254	1	161
449	1	291
52	1	300
488	0	477
214	0	429
139	1	90
266	1	408
214	0	20
116	1	418
20	0	180
133	0	314
381	1	161
203	1	207
221	1	296
456	0	320
488	0	333
205	0	241
386	0	218
314	1	168
449	0	102
20	0	36
381	1	426
139	1	211
469	0	219
187	1	320
71	0	81
71	1	46
314	1	433
329	0	39
344	1	477
253	1	84
389	1	260
115	0	80
389	1	31
394	1	232
179	1	14
193	1	80
257	0	462
449	1	39
230	1	232
328	1	324
364	1	161
389	1	296
362	0	433
25	1	231
257	0	53
133	0	291
217	1	16
344	1	333
448	1	14
115	1	426
364	1	426
252	0	36
386	1	11
187	0	216
314	0	180
416	0	444
231	1	384
391	0	477
416	0	215
416	1	31
327	1	477
448	0	134
403	0	352
146	1	234
403	1	168
218	1	168
247	1	208
254	0	65
395	1	234
444	0	39
82	1	418
88	0	444
416	0	480
386	0	231
403	1	433
133	0	183
183	0	18
389	0	458
122	0	46
328	1	36
488	0	166
469	1	426
20	1	14
462	1	232
293	1	384
71	1	288
403	0	208
141	1	161
252	1	36
88	1	296
395	1	90
398	1	379
141	1	426
344	1	81
133	0	39
71	1	324
389	0	314
394	1	65
139	1	80
187	1	418
413	1	444
203	0	462
179	0	31
252	1	121
230	1	245
386	1	168
203	1	161
266	0	253
253	0	217
221	1	21
314	1	302
237	0	65
247	0	486
179	0	296
386	1	433
203	1	426
252	0	278
395	1	211
413	1	300
257	1	296
456	1	275
122	1	168
205	0	231
133	0	160
233	0	245
71	0	480
229	0	253
133	1	384
116	0	39
314	0	458
205	1	46
122	1	433
36	1	408
381	0	191
183	0	260
454	1	46
218	0	36
328	1	458
414	1	217
314	1	14
149	0	168
229	1	217
133	0	16
398	0	168
252	1	278
389	0	291
155	1	234
85	0	352
469	0	65
214	1	361
345	1	231
463	0	477
205	0	352
149	0	433
183	1	81
254	0	428
247	0	234
460	1	418
69	0	428
362	0	14
355	1	14
225	1	168
214	1	217
25	1	486
296	1	480
389	1	371
488	0	300
125	1	428
391	1	54
488	1	36
365	1	384
179	0	309
487	1	296
217	0	46
252	0	291
214	1	253
247	0	90
230	1	343
293	1	109
381	0	168
344	1	444
14	0	426
221	0	11
394	1	428
454	0	207
122	0	36
251	0	31
218	0	458
344	1	35
344	0	219
71	1	278
205	1	288
381	0	433
247	1	54
212	1	426
389	0	39
133	1	217
230	0	234
488	0	421
331	0	183
314	0	291
237	0	428
344	1	300
362	0	400
448	0	245
247	0	211
187	1	408
225	0	217
71	1	134
456	0	444
155	0	288
230	0	90
115	0	168
449	0	46
394	1	320
364	0	168
193	1	168
389	0	160
203	1	416
444	1	161
205	1	180
115	0	433
252	0	39
456	0	300
389	1	384
488	1	278
364	0	433
327	0	219
36	0	168
403	1	400
386	1	14
187	0	39
413	0	65
158	0	80
217	0	288
469	0	428
487	1	309
184	1	11
327	1	300
252	1	232
394	0	217
205	0	486
230	0	211
122	0	278
454	1	36
183	1	215
488	1	134
314	0	39
328	1	39
122	1	14
386	0	54
247	1	296
217	0	324
344	0	232
225	1	302
139	0	231
203	0	429
469	1	20
487	0	20
183	1	480
230	1	441
25	1	211
155	0	36
122	0	134
149	0	14
69	1	234
355	0	39
141	0	433
69	0	418
346	0	81
221	1	253
187	1	241
252	0	16
339	0	480
389	1	361
362	1	314
203	1	429
266	1	486
247	0	80
462	0	211
230	1	333
225	1	14
203	1	20
394	1	418
139	1	433
389	1	217
205	0	54
184	1	253
386	0	31
381	1	239
252	1	245
205	1	278
218	0	39
324	0	208
115	0	302
416	1	361
456	1	134
314	1	246
253	0	161
381	0	14
364	0	302
386	0	296
36	1	2
355	1	161
329	0	81
344	0	65
230	0	460
205	1	134
214	0	219
253	0	426
454	1	134
52	1	90
257	1	11
416	1	217
183	1	84
449	0	36
391	0	434
488	1	232
225	1	400
414	0	80
364	1	239
416	1	253
205	0	211
25	1	309
115	0	14
231	0	232
462	1	418
364	0	14
469	0	418
362	0	102
71	1	245
332	1	343
381	0	400
193	1	14
183	1	434
205	0	296
221	0	14
327	0	65
97	0	134
217	0	134
332	1	428
345	1	211
221	1	207
448	0	477
61	1	211
362	1	39
139	0	486
179	0	253
214	0	232
183	0	361
74	0	318
456	1	232
141	0	14
488	1	245
203	0	46
364	0	400
203	0	275
115	0	400
183	1	326
364	1	216
214	1	462
69	1	80
71	0	257
203	1	239
329	1	180
253	1	260
454	1	232
122	0	245
449	0	134
266	0	102
389	1	207
115	0	27
395	0	208
394	1	408
381	1	458
139	1	14
133	1	426
449	1	215
225	0	161
155	1	191
364	1	384
329	1	36
233	1	288
449	1	480
247	0	191
133	1	462
225	0	426
230	1	444
75	0	54
328	0	46
71	0	378
488	0	486
488	0	257
456	0	15
158	1	20
230	1	35
344	0	320
448	0	81
487	1	253
448	1	46
115	1	458
449	1	336
187	0	428
230	1	300
456	1	245
214	0	65
233	0	444
217	1	84
365	1	426
394	0	426
247	1	11
205	1	245
417	1	31
454	1	245
172	1	300
364	1	314
488	1	343
253	1	93
133	0	215
14	0	239
252	1	477
394	1	241
394	0	462
454	0	20
155	1	433
247	0	168
179	0	207
395	1	302
417	0	480
193	0	161
332	1	418
329	0	84
133	0	480
345	0	93
391	1	217
488	0	234
149	1	39
75	0	296
141	1	458
247	0	433
324	0	296
394	0	318
329	1	314
11	0	480
139	0	296
449	1	84
391	1	253
344	1	378
254	1	219
487	0	121
252	0	81
230	0	168
389	1	426
488	1	320
217	1	326
203	0	121
395	1	14
179	1	180
416	0	260
344	1	234
344	0	418
247	1	253
116	0	480
116	1	296
211	1	428
214	0	343
230	0	433
381	1	39
456	1	343
389	1	462
25	1	168
488	0	211
14	1	217
328	1	81
324	1	418
179	1	36
414	1	20
328	0	36
229	1	20
403	0	253
214	0	428
252	1	81
329	0	326
205	1	343
158	1	239
456	0	234
449	0	245
417	0	84
205	0	155
25	1	253
133	0	84
448	0	300
448	1	36
346	1	39
155	1	302
214	1	429
252	0	238
115	1	219
413	1	260
322	0	217
155	0	343
214	1	20
20	0	215
456	0	90
364	1	39
205	0	11
247	0	302
389	0	215
214	0	320
212	0	408
146	1	27
122	0	477
187	1	90
203	0	134
413	0	300
416	1	318
25	0	180
14	0	458
389	0	480
394	1	231
82	0	215
69	1	168
469	1	219
487	0	219
71	1	81
155	1	14
454	1	320
237	0	231
456	0	211
345	1	11
454	0	275
82	1	296
133	1	20
82	0	480
69	1	433
141	1	219
247	0	14
257	1	462
456	0	476
225	0	20
187	1	211
252	0	215
381	0	92
345	0	168
454	1	356
133	0	326
183	0	161
183	1	126
394	1	352
448	1	278
488	0	80
179	1	134
252	0	480
328	0	134
456	1	477
203	1	219
183	0	426
449	0	343
52	1	168
386	1	46
205	0	253
488	1	81
365	1	429
125	0	428
344	0	408
252	1	444
205	1	477
218	0	238
394	0	429
155	1	400
469	0	460
115	1	317
254	1	65
462	1	231
152	0	65
252	1	35
328	1	480
394	0	20
345	1	168
469	0	231
146	0	81
230	0	14
122	0	81
122	1	46
52	0	245
247	0	400
449	1	460
344	1	80
362	0	180
252	1	300
345	1	433
344	0	35
389	0	84
155	0	477
214	0	418
257	0	245
203	0	232
266	1	168
328	1	336
25	0	278
179	1	291
487	1	462
344	0	300
322	0	207
266	1	253
253	1	217
456	0	80
386	0	207
107	1	219
391	0	260
364	0	213
69	1	302
328	0	147
488	1	58
71	1	215
218	1	180
225	1	226
469	0	208
214	1	275
252	0	84
389	1	429
187	0	84
233	1	245
71	1	480
389	1	20
14	0	39
403	1	36
149	1	428
324	0	11
205	1	81
345	0	302
133	1	239
133	0	460
25	1	400
183	1	260
454	1	81
381	0	46
394	1	486
314	0	84
328	1	84
158	0	161
393	0	231
71	1	336
69	1	14
469	1	65
449	0	477
203	0	245
416	1	429
158	0	426
488	1	444
253	0	458
454	1	166
416	1	20
488	1	35
254	1	428
362	0	278
355	0	84
141	1	65
44	0	180
122	0	444
328	1	434
488	1	300
122	1	180
386	1	36
345	0	14
122	0	215
381	1	428
14	1	161
389	0	218
364	0	46
444	1	219
155	1	161
184	0	217
122	0	480
394	0	239
69	0	90
203	1	65
365	0	14
14	1	426
52	1	14
221	0	46
122	1	36
179	1	245
149	0	180
152	0	320
328	0	245
344	1	70
403	0	462
403	1	278
462	1	486
394	1	54
214	0	408
394	0	275
139	0	253
115	1	163
230	1	234
362	1	480
344	1	335
448	1	245
394	1	90
247	0	246
115	1	428
403	0	318
225	1	180
364	1	428
456	1	444
266	0	278
221	1	275
69	0	211
345	0	400
82	1	384
230	1	90
449	0	81
416	0	217
344	1	191
205	1	444
254	0	296
203	0	343
386	1	278
456	1	300
205	1	35
386	0	462
381	0	180
488	0	168
389	0	460
389	1	239
394	1	211
454	0	219
469	1	428
414	0	161
344	0	231
462	1	234
205	1	300
344	0	2
454	1	300
36	1	433
230	1	211
488	0	433
386	1	134
381	0	36
141	1	428
456	1	421
487	1	20
214	0	241
332	0	428
293	0	134
237	0	296
187	1	11
149	0	458
155	0	300
115	0	180
253	0	39
328	0	343
362	1	84
254	1	418
193	1	180
203	1	428
203	0	320
133	1	121
14	0	415
115	0	36
217	0	300
225	1	458
231	1	219
364	0	36
71	0	302
293	1	134
329	0	260
456	0	168
221	0	36
454	0	232
414	1	219
152	1	275
214	1	384
111	0	253
448	0	234
225	1	314
394	1	44
469	0	296
449	1	260
187	1	168
456	0	433
381	0	278
122	1	291
329	1	81
386	1	147
253	1	161
225	0	168
52	0	81
362	0	245
394	0	121
214	1	219
253	1	426
254	0	21
449	0	300
345	0	161
230	1	80
413	0	234
488	0	302
36	1	302
187	1	253
247	1	429
448	0	126
115	0	458
268	0	36
14	0	428
231	1	232
469	1	418
487	0	418
381	1	480
403	1	245
133	1	219
417	0	260
362	1	218
328	0	477
344	1	302
133	0	260
36	1	14
364	0	314
488	0	14
454	0	65
14	1	20
237	0	21
469	0	309
225	0	219
266	0	245
345	0	138
459	1	428
214	0	2
221	0	134
149	1	84
413	0	211
389	1	121
346	1	480
488	1	15
203	1	418
386	1	245
183	1	361
183	0	216
463	0	168
346	1	336
417	1	462
44	0	245
252	1	234
116	0	260
394	0	219
225	1	39
444	0	54
203	0	166
122	1	245
183	1	217
488	0	400
139	1	458
364	0	291
75	0	462
324	0	462
344	0	234
158	1	428
449	0	434
463	1	434
381	1	84
25	0	477
221	1	219
212	0	296
456	0	14
328	1	126
414	1	65
416	0	161
328	0	310
328	0	81
448	0	80
332	0	333
344	0	90
193	0	39
395	1	180
252	0	18
187	1	14
69	0	11
254	0	11
488	1	257
158	0	239
416	0	426
293	1	65
253	1	7
88	0	161
252	1	211
266	0	343
327	0	234
214	1	65
122	0	257
454	0	428
231	0	486
115	0	39
364	1	84
389	1	219
187	0	54
364	0	39
487	0	408
344	0	211
247	1	46
394	1	11
389	0	31
394	0	232
212	1	418
203	0	408
193	1	39
413	1	161
230	1	191
381	0	245
456	0	400
230	0	46
413	1	426
203	0	444
71	1	126
253	0	428
329	1	84
11	1	215
133	1	65
463	0	302
203	0	35
416	1	219
488	1	234
141	1	493
